domain,severity,reject_media,reject_reports,public_comment,obfuscate
076.moe,suspend,False,False,,False
076.ne.jp,suspend,False,False,,False
101010.pl,silence,False,False,,False
10minutepleroma.com,suspend,False,False,,False
13bells.com,suspend,False,False,,False
1611.social,suspend,False,False,,False
1745.info,suspend,False,False,,False
1being.org,suspend,False,False,,False
4aem.com,suspend,False,False,,False
5dollah.click,suspend,False,False,,False
80percent.social,suspend,False,False,,False
8777.ch,suspend,False,False,,False
a.sc,suspend,False,False,,False
abraham.su,suspend,False,False,,False
absturztau.be,suspend,False,False,,False
activism.openworlds.info,suspend,False,False,,False
activitypub-proxy.cf,suspend,False,False,,False
activitypub-troll.cf,suspend,False,False,,False
addy.gg,suspend,False,False,,False
aethy.com,suspend,False,False,,False
affiliates.social,suspend,False,False,,False
agates.io,suspend,False,False,,False
agdersam.no,suspend,False,False,,False
ai.wiki,suspend,False,False,,False
airis.work,suspend,False,False,,False
akm.longyap.name.my,suspend,False,False,,False
alteregocreations.com,suspend,False,False,,False
ancreport.com,suspend,False,False,,False
ancreport.xyz,suspend,False,False,,False
anemoneya.me,suspend,False,False,,False
angrytoday.com,suspend,False,False,,False
animalliberation.social,suspend,False,False,,False
anime.website,suspend,False,False,,False
animesexual.community,suspend,False,False,,False
anitwitter.moe,silence,False,False,,False
annihilation.social,suspend,False,False,,False
anon-kenkai.com,suspend,False,False,,False
antivaxxer.icu,suspend,False,False,,False
apathy.tv,suspend,False,False,,False
applied-langua.ge,suspend,False,False,,False
arachnid.town,silence,False,False,,False
arasaka.vip,suspend,False,False,,False
archivefedifor.fun,suspend,False,False,,False
argentum.social,suspend,False,False,,False
aria.company,suspend,False,False,,False
ariona.fr,suspend,False,False,,False
asbestos.cafe,suspend,False,False,,False
asimon.org,suspend,False,False,,False
asphodel.rip,suspend,False,False,,False
aspiechattr.me,silence,False,False,,False
assortedflotsam.com,suspend,False,False,,False
awoo.fyi,suspend,False,False,,False
b10m.net,suspend,False,False,,False
babay.icu,suspend,False,False,,False
badly.co,suspend,False,False,,False
bae.st,suspend,False,False,,False
bajax.us,suspend,False,False,,False
banepo.st,suspend,False,False,,False
bar.arumoon.ru,suspend,False,False,,False
baraag.net,suspend,False,False,,False
based.directory,suspend,False,False,,False
bassam.social,suspend,False,False,,False
beefyboys.club,suspend,False,False,,False
beefyboys.win,suspend,False,False,,False
beepboop.ga,suspend,False,False,,False
berserker.town,suspend,False,False,,False
beta.birdsite.live,silence,False,False,,False
bgzashtita.es,suspend,False,False,,False
bibly.com,suspend,False,False,,False
biendeo.com,suspend,False,False,,False
bigguys.club,suspend,False,False,,False
bigzu.cc,suspend,False,False,,False
bikeshed.party,suspend,False,False,,False
birdity.club,silence,False,False,,False
birds.garden,suspend,False,False,,False
bitcoinhackers.org,silence,False,False,,False
bitcoinlizard.net,suspend,False,False,,False
bitcointv.com,suspend,False,False,,False
bittube.video,suspend,False,False,,False
blacksun.social,suspend,False,False,,False
blazingopen.space,suspend,False,False,,False
blob.cat,suspend,False,False,,False
blockedur.mom,suspend,False,False,,False
boingo00.wtf,suspend,False,False,,False
boks.moe,suspend,False,False,,False
botsin.space,silence,False,False,,False
boyter.org,suspend,False,False,,False
bozgor.org,suspend,False,False,,False
brainsoap.net,suspend,False,False,,False
brapbarn.farm,suspend,False,False,,False
breastmilk.club,suspend,False,False,,False
brighteon.social,suspend,False,False,,False
brotka.st,suspend,False,False,,False
bruh.homd.xyz,suspend,False,False,,False
btrfly.social,suspend,False,False,,False
bubbletea.dev,suspend,False,False,,False
buildthatwallandmakeamericagreatagain.trumpislovetrumpis.life,suspend,False,False,,False
bungle.online,suspend,False,False,,False
burger.rodeo,suspend,False,False,,False
busshi.moe,suspend,False,False,,False
bussy.monster,suspend,False,False,,False
bylines.social,silence,False,False,,False
cachapa.moe,suspend,False,False,,False
cachapa.xyz,suspend,False,False,,False
cafkafk.com,suspend,False,False,,False
calobar.club,suspend,False,False,,False
campduffel.social,suspend,False,False,,False
capystan.net,suspend,False,False,,False
carnivore.social,suspend,False,False,,False
catgirl.life,suspend,False,False,,False
cawfee.club,suspend,False,False,,False
cdrom.tokyo,suspend,False,False,,False
celebrity.social,suspend,False,False,,False
cf,suspend,False,False,,False
chamba.social,suspend,False,False,,False
cheeseburger.social,suspend,False,False,,False
childpawn.shop,suspend,False,False,,False
chocoflan.net,suspend,False,False,,False
chudbuds.lol,suspend,False,False,,False
chudbuds.org,suspend,False,False,,False
chungus.cc,suspend,False,False,,False
ckpg.space,suspend,False,False,,False
clew.lol,suspend,False,False,,False
cliterati.club,suspend,False,False,,False
cloudisland.online,suspend,False,False,,False
clubcyberia.co,suspend,False,False,,False
cobblestone.rocks,suspend,False,False,,False
collapsitarian.io,suspend,False,False,,False
comfyboy.club,suspend,False,False,,False
comfysnug.space,suspend,False,False,,False
contrapointsfan.club,suspend,False,False,,False
coolsite.win,suspend,False,False,,False
coom.club,suspend,False,False,,False
crlf.ninja,suspend,False,False,,False
crowleyclub.com,suspend,False,False,,False
crucible.world,suspend,False,False,,False
cryptodon.lol,suspend,False,False,,False
cryptotalks.social,suspend,False,False,,False
cryptotooter.com,suspend,False,False,,False
csdisaster.club,suspend,False,False,,False
cum.camp,suspend,False,False,,False
cum.desupost.soy,suspend,False,False,,False
cum.salon,suspend,False,False,,False
cybercriminal.eu,suspend,False,False,,False
cybercrusade.xyz,suspend,False,False,,False
cyberretards.xyz,suspend,False,False,,False
cyberstorm.one,suspend,False,False,,False
cybre.club,suspend,False,False,,False
cyuucat.moe,suspend,False,False,,False
d-fens.systems,suspend,False,False,,False
daishouri.moe,suspend,False,False,,False
danksquad.org,suspend,False,False,,False
danksquad.xyz,suspend,False,False,,False
dark-alexandr.net,suspend,False,False,,False
darknight-coffee.org,suspend,False,False,,False
darlow.co.uk,suspend,False,False,,False
daspr.io,suspend,False,False,,False
dd0s.lol,suspend,False,False,,False
deadreckoning.cc,suspend,False,False,,False
debilosempire.org,suspend,False,False,,False
decayable.ink,suspend,False,False,,False
decept.org,suspend,False,False,,False
declin.eu,suspend,False,False,,False
definitely-not-archivefedifor.fun,suspend,False,False,,False
dembased.xyz,suspend,False,False,,False
desupost.soy,suspend,False,False,,False
detroitriotcity.com,suspend,False,False,,False
dev-wiki.de,suspend,False,False,,False
develop.gab.com,suspend,False,False,,False
devs.live,silence,False,False,,False
diamondelizaa.com,suspend,False,False,,False
dickkickextremist.xyz,suspend,False,False,,False
digitalmarketer.social,suspend,False,False,,False
dingdash.com,suspend,False,False,,False
dirtyhobby.xyz,silence,False,False,,False
disqordia.space,silence,False,False,,False
dissident.business,suspend,False,False,,False
dixies.land,suspend,False,False,,False
djsumdog.com,suspend,False,False,,False
dmgd.monster,suspend,False,False,,False
dobbs.town,suspend,False,False,,False
doctors4covidethics.org,suspend,False,False,,False
doesnotexist.club,silence,False,False,,False
dogsex.org,suspend,False,False,,False
dotsod.com,suspend,False,False,,False
dragoncave.dev,suspend,False,False,,False
drow.be,suspend,False,False,,False
dsocialize.net,suspend,False,False,,False
dtzbts.xyz,suspend,False,False,,False
duckdns.org,suspend,False,False,,False
durst.world,suspend,False,False,,False
eatthebugs.social,suspend,False,False,,False
ebin.club,suspend,False,False,,False
echelon.pl,suspend,False,False,,False
eeeeeeeee.eu,suspend,False,False,,False
eientei.org,suspend,False,False,,False
eightpoint.app,silence,False,False,,False
elekk.xyz,silence,False,False,,False
elementality.org,suspend,False,False,,False
endtimebelievers.com,suspend,False,False,,False
enes.lv,suspend,False,False,,False
epenguin.com,suspend,False,False,,False
epsilon.social,suspend,False,False,,False
equel.social,suspend,False,False,,False
esmailelbob.xyz,suspend,False,False,,False
etiketi.de,suspend,False,False,,False
eveningzoo.club,suspend,False,False,,False
explosion.party,suspend,False,False,,False
expression.social,suspend,False,False,,False
f.haeder.net,suspend,False,False,,False
fans.sonichu.com,suspend,False,False,,False
fapsi.be,suspend,False,False,,False
fbxl.net,suspend,False,False,,False
federated.fun,suspend,False,False,,False
fedi.app,suspend,False,False,,False
fedi.site,suspend,False,False,,False
fediverse-lite.com,suspend,False,False,,False
fediverse.pl,suspend,False,False,,False
fedposters.club,suspend,False,False,,False
feline.rodeo,suspend,False,False,,False
feral.cafe,suspend,False,False,,False
fightthis.net,suspend,False,False,,False
firebird.mullet.social,suspend,False,False,,False
firedragonstudios.com,suspend,False,False,,False
firefaithfellowship.com,suspend,False,False,,False
fluf.club,suspend,False,False,,False
foxarmy.org,suspend,False,False,,False
foxfam.club,suspend,False,False,,False
fr13nd5.com,suspend,False,False,,False
freak.university,suspend,False,False,,False
freeatlantis.com,suspend,False,False,,False
freecumextremist.com,suspend,False,False,,False
freedomofpress.rocks,suspend,False,False,,False
