#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
076.moe,suspend,False,False,,False
076.ne.jp,suspend,False,False,,False
101010.pl,silence,False,False,,False
10minutepleroma.com,suspend,False,False,,False
13bells.com,suspend,False,False,,False
1611.social,suspend,False,False,,False
1745.info,suspend,False,False,,False
4aem.com,suspend,False,False,,False
5dollah.click,suspend,False,False,,False
80percent.social,suspend,False,False,,False
8777.ch,suspend,False,False,,False
a.sc,suspend,False,False,,False
activitypub-proxy.cf,suspend,False,False,,False
activitypub-troll.cf,suspend,False,False,,False
addy.gg,suspend,False,False,,False
aethy.com,suspend,False,False,,False
agates.io,suspend,False,False,,False
ai.wiki,suspend,False,False,,False
alteregocreations.com,suspend,False,False,,False
ancreport.com,suspend,False,False,,False
ancreport.xyz,suspend,False,False,,False
anemoneya.me,suspend,False,False,,False
angrytoday.com,suspend,False,False,,False
anime.website,suspend,False,False,,False
animesexual.community,suspend,False,False,,False
annihilation.social,suspend,False,False,,False
anon-kenkai.com,suspend,False,False,,False
arachnid.town,silence,False,False,,False
archivefedifor.fun,suspend,False,False,,False
asbestos.cafe,suspend,False,False,,False
asimon.org,suspend,False,False,,False
asphodel.rip,suspend,False,False,,False
aspiechattr.me,silence,False,False,,False
babay.icu,suspend,False,False,,False
badly.co,suspend,False,False,,False
bae.st,suspend,False,False,,False
bajax.us,suspend,False,False,,False
banepo.st,suspend,False,False,,False
baraag.net,suspend,False,False,,False
bassam.social,suspend,False,False,,False
beefyboys.club,suspend,False,False,,False
beefyboys.win,suspend,False,False,,False
beepboop.ga,suspend,False,False,,False
berserker.town,suspend,False,False,,False
beta.birdsite.live,silence,False,False,,False
bgzashtita.es,suspend,False,False,,False
bibly.com,suspend,False,False,,False
biendeo.com,suspend,False,False,,False
bigguys.club,suspend,False,False,,False
bikeshed.party,suspend,False,False,,False
bitcoinhackers.org,silence,False,False,,False
bitcoinlizard.net,suspend,False,False,,False
bitcointv.com,suspend,False,False,,False
blacksun.social,suspend,False,False,,False
blazingopen.space,suspend,False,False,,False
blob.cat,suspend,False,False,,False
blockedur.mom,suspend,False,False,,False
boks.moe,suspend,False,False,,False
botsin.space,silence,False,False,,False
boyter.org,suspend,False,False,,False
bozgor.org,suspend,False,False,,False
brainsoap.net,suspend,False,False,,False
brapbarn.farm,suspend,False,False,,False
breastmilk.club,suspend,False,False,,False
brighteon.social,suspend,False,False,,False
brotka.st,suspend,False,False,,False
bubbletea.dev,suspend,False,False,,False
buildthatwallandmakeamericagreatagain.trumpislovetrumpis.life,suspend,False,False,,False
bungle.online,suspend,False,False,,False
bussy.monster,suspend,False,False,,False
bylines.social,silence,False,False,,False
cachapa.moe,suspend,False,False,,False
cachapa.xyz,suspend,False,False,,False
cafkafk.com,suspend,False,False,,False
calobar.club,suspend,False,False,,False
campduffel.social,suspend,False,False,,False
carnivore.social,suspend,False,False,,False
catgirl.life,suspend,False,False,,False
cawfee.club,suspend,False,False,,False
cdrom.tokyo,suspend,False,False,,False
chamba.social,suspend,False,False,,False
childpawn.shop,suspend,False,False,,False
chudbuds.lol,suspend,False,False,,False
chudbuds.org,suspend,False,False,,False
chungus.cc,suspend,False,False,,False
ckpg.space,suspend,False,False,,False
clew.lol,suspend,False,False,,False
clubcyberia.co,suspend,False,False,,False
cobblestone.rocks,suspend,False,False,,False
collapsitarian.io,suspend,False,False,,False
comfyboy.club,suspend,False,False,,False
comfysnug.space,suspend,False,False,,False
contrapointsfan.club,suspend,False,False,,False
coolsite.win,suspend,False,False,,False
crlf.ninja,suspend,False,False,,False
crucible.world,suspend,False,False,,False
cryptodon.lol,suspend,False,False,,False
cryptotalks.social,suspend,False,False,,False
cryptotooter.com,suspend,False,False,,False
csdisaster.club,suspend,False,False,,False
cum.camp,suspend,False,False,,False
cum.salon,suspend,False,False,,False
cybercriminal.eu,suspend,False,False,,False
cyberretards.xyz,suspend,False,False,,False
cyberstorm.one,suspend,False,False,,False
d-fens.systems,suspend,False,False,,False
danksquad.org,suspend,False,False,,False
danksquad.xyz,suspend,False,False,,False
dark-alexandr.net,suspend,False,False,,False
darknight-coffee.org,suspend,False,False,,False
daspr.io,suspend,False,False,,False
decayable.ink,suspend,False,False,,False
decept.org,suspend,False,False,,False
declin.eu,suspend,False,False,,False
dembased.xyz,suspend,False,False,,False
desupost.soy,suspend,False,False,,False
detroitriotcity.com,suspend,False,False,,False
dev-wiki.de,suspend,False,False,,False
dickkickextremist.xyz,suspend,False,False,,False
dingdash.com,suspend,False,False,,False
dirtyhobby.xyz,silence,False,False,,False
disqordia.space,silence,False,False,,False
dissident.business,suspend,False,False,,False
dixies.land,suspend,False,False,,False
djsumdog.com,suspend,False,False,,False
dmgd.monster,suspend,False,False,,False
dobbs.town,suspend,False,False,,False
doctors4covidethics.org,suspend,False,False,,False
dogsex.org,suspend,False,False,,False
drow.be,suspend,False,False,,False
dtzbts.xyz,suspend,False,False,,False
duckdns.org,suspend,False,False,,False
eatthebugs.social,suspend,False,False,,False
echelon.pl,suspend,False,False,,False
eeeeeeeee.eu,suspend,False,False,,False
eientei.org,suspend,False,False,,False
eightpoint.app,silence,False,False,,False
elekk.xyz,silence,False,False,,False
elementality.org,suspend,False,False,,False
endtimebelievers.com,suspend,False,False,,False
enes.lv,suspend,False,False,,False
epenguin.com,suspend,False,False,,False
epsilon.social,suspend,False,False,,False
equel.social,suspend,False,False,,False
esmailelbob.xyz,suspend,False,False,,False
eveningzoo.club,suspend,False,False,,False
expression.social,suspend,False,False,,False
f.haeder.net,suspend,False,False,,False
fbxl.net,suspend,False,False,,False
federated.fun,suspend,False,False,,False
fedi.site,suspend,False,False,,False
fediverse-lite.com,suspend,False,False,,False
fedposters.club,suspend,False,False,,False
feral.cafe,suspend,False,False,,False
fightthis.net,suspend,False,False,,False
firedragonstudios.com,suspend,False,False,,False
firefaithfellowship.com,suspend,False,False,,False
fluf.club,suspend,False,False,,False
foxfam.club,suspend,False,False,,False
fr13nd5.com,suspend,False,False,,False
freak.university,suspend,False,False,,False
freeatlantis.com,suspend,False,False,,False
freecumextremist.com,suspend,False,False,,False
freedomstrike.net,suspend,False,False,,False
freedomstrike.org,suspend,False,False,,False
freesoftwareextremist.com,suspend,False,False,,False
freespeech.club,suspend,False,False,,False
freespeech.firedragonstudios.com,suspend,False,False,,False
freespeech.group,suspend,False,False,,False
freespeechextremist.com,suspend,False,False,,False
freetalklive.com,suspend,False,False,,False
freethinkers.lgbt,suspend,False,False,,False
freewahaextremist.wtf,suspend,False,False,,False
freezepeach.online,suspend,False,False,,False
freezepeach.xyz,silence,False,False,,False
frennet.xyz,suspend,False,False,,False
froth.zone,silence,False,False,,False
fulltermprivacy.com,suspend,False,False,,False
fuwa.pink,suspend,False,False,,False
gab.ai,suspend,False,False,,False
gab.com,suspend,False,False,,False
gab.io,suspend,False,False,,False
gabfed.com,suspend,False,False,,False
gameliberty.club,suspend,False,False,,False
gamers.exposed,suspend,False,False,,False
gangstalking.services,suspend,False,False,,False
gasthe.lgbt,suspend,False,False,,False
gearlandia.haus,suspend,False,False,,False
genderheretics.xyz,suspend,False,False,,False
gentoo.live,silence,False,False,,False
geofront.rocks,suspend,False,False,,False
ghetti.monster,suspend,False,False,,False
gigaohm.bio,suspend,False,False,,False
gitmo.life,suspend,False,False,,False
gleasonator.com,suspend,False,False,,False
glee.li,suspend,False,False,,False
glindr.org,suspend,False,False,,False
glowers.club,suspend,False,False,,False
gnuhacker.org,suspend,False,False,,False
goreslut.xyz,suspend,False,False,,False
gorf.pub,suspend,False,False,,False
gorf.space,suspend,False,False,,False
goyim.app,suspend,False,False,,False
goyslop.cafe,suspend,False,False,,False
gravure.club,suspend,False,False,,False
guizzyordi.info,suspend,False,False,,False
haeder.net,suspend,False,False,,False
hallsofamenti.io,suspend,False,False,,False
handholding.io,suspend,False,False,,False
handicapped.tk,suspend,False,False,,False
hedgehoghunter.club,suspend,False,False,,False
helladoge.com,silence,False,False,,False
hellthread.church,suspend,False,False,,False
hendrixgames.com,suspend,False,False,,False
hentai.baby,suspend,False,False,,False
hermit.cafe,suspend,False,False,,False
hermitmountain.top,suspend,False,False,,False
hidamari.apartments,suspend,False,False,,False
himk.am,suspend,False,False,,False
hirad.it,suspend,False,False,,False
hitchhiker.social,suspend,False,False,,False
homd.xyz,suspend,False,False,,False
honkwerx.tech,suspend,False,False,,False
hornyjail.pro,suspend,False,False,,False
hunk.city,suspend,False,False,,False
husk.site,suspend,False,False,,False
iamterminally.online,suspend,False,False,,False
iddqd.social,suspend,False,False,,False
idolheaven.org,suspend,False,False,,False
ignorelist.com,suspend,False,False,,False
imirhil.fr,suspend,False,False,,False
impeccable.social,suspend,False,False,,False
