#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
.cf,silence,false,false,,false
076.moe,suspend,false,false,,false
076.ne.jp,suspend,false,false,,false
0x68756773.moe,suspend,false,false,,false
101010.pl,silence,false,false,,false
10minutepleroma.com,suspend,false,false,,false
1210.nl,suspend,false,false,,false
13bells.com,suspend,false,false,,false
1611.social,suspend,false,false,,false
1745.info,suspend,false,false,,false
1984.cz,silence,false,false,,false
1being.org,silence,false,false,,false
2.distsn.org,suspend,false,false,,false
2hu.club,suspend,false,false,,false
2ndamendment.social,suspend,false,false,,false
3q3.de,suspend,false,false,,false
434.earth,suspend,false,false,,false
448c.net,suspend,false,false,,false
4aem.com,suspend,false,false,,false
4chan.icu,suspend,false,false,,false
4qq.org,suspend,false,false,,false
5dollah.click,suspend,false,false,,false
7td.org,suspend,false,false,,false
80percent.social,suspend,false,false,,false
829.hu,suspend,false,false,,false
8777.ch,suspend,false,false,,false
9tail.net,suspend,false,false,,false
a.nti.social,suspend,false,false,,false
a.sc,suspend,false,false,,false
aaathats3as.com,suspend,false,false,,false
aaoth.xyz,suspend,false,false,,false
abdl.link,silence,false,false,,false
abdulocra.cy,silence,false,false,,false
abraham.su,suspend,false,false,,false
absturztau.be,silence,false,false,,false
accela.online,suspend,false,false,,false
activism.openworlds.info,suspend,false,false,,false
activitypub-proxy.cf,suspend,false,false,,false
activitypub-troll.cf,suspend,false,false,,false
activitypub.actor,suspend,false,false,,false
adachi.party,suspend,false,false,,false
adamasnemesis.com,silence,false,false,,false
addy.gg,silence,false,false,,false
adhd.stream,suspend,false,false,,false
adrienlacombe.me,suspend,false,false,,false
adtension.com,suspend,false,false,,false
aethy.com,suspend,false,false,,false
afd.best,suspend,false,false,,false
affiliates.social,suspend,false,false,,false
agates.io,suspend,false,false,,false
agdersam.no,suspend,false,false,,false
agyilag.zokni.xyz,suspend,false,false,,false
ai.wiki,suspend,false,false,,false
ai8w.ddns.net,suspend,false,false,,false
aillust.fun,suspend,false,false,,false
aipub.social,suspend,false,false,,false
airen-no-jikken.icu,suspend,false,false,,false
airis.work,suspend,false,false,,false
akko.disqordia.space,suspend,false,false,,false
akko.saturno.black,suspend,false,false,,false
akm.longyap.name.my,suspend,false,false,,false
albin.social,suspend,false,false,,false
alive.bar,suspend,false,false,,false
alpaca.gold,suspend,false,false,,false
alteregocreations.com,suspend,false,false,,false
amala.schwartzwelt.xyz,suspend,false,false,,false
an.exchange,silence,false,false,,false
ancreport.com,suspend,false,false,,false
ancreport.xyz,suspend,false,false,,false
anemoneya.me,suspend,false,false,,false
angrytoday.com,suspend,false,false,,false
animalliberation.social,suspend,false,false,,false
anime.website,suspend,false,false,,false
animeisgay.com,suspend,false,false,,false
animesexual.community,suspend,false,false,,false
anitwitter.moe,silence,false,false,,false
annihilation.social,suspend,false,false,,false
anon-kenkai.com,suspend,false,false,,false
anthro.cc,suspend,false,false,,false
anti-degeneracy.club,suspend,false,false,,false
anticom.world,suspend,false,false,,false
antivaxxer.icu,suspend,false,false,,false
aoq.me,suspend,false,false,,false
ap.maladaptive.art,suspend,false,false,,false
apathy.tv,suspend,false,false,,false
apcn.nz,silence,false,false,,false
applied-langua.ge,suspend,false,false,,false
arachnid.town,silence,false,false,,false
